,borough,x,y,latitude,longitude
42130,Waltham Forest,540022.8,187709.3,51.570873,0.019025
42131,Waltham Forest,540027.2,187648.2,51.570323,0.019064
42132,Waltham Forest,540033.2,187595.0,51.569843,0.01913
42133,Waltham Forest,540029.7,187591.5,51.569813,0.019078
42134,Waltham Forest,540012.8,187596.5,51.569862,0.018836
42135,Waltham Forest,539997.4,187606.4,51.569955,0.018618
42136,Waltham Forest,539984.5,187616.8,51.570051,0.018436
42137,Waltham Forest,539978.0,187622.8,51.570107,0.018345
42138,Waltham Forest,539971.2,187625.2,51.57013,0.018248
42139,Waltham Forest,539964.8,187625.0,51.57013,0.018155
42140,Waltham Forest,539952.2,187621.6,51.570103,0.017972
42141,Waltham Forest,539940.0,187618.6,51.570079,0.017795
42142,Waltham Forest,539934.2,187615.0,51.570048,0.01771
42143,Waltham Forest,539931.4,187609.8,51.570002,0.017668
42144,Waltham Forest,539933.0,187602.6,51.569937,0.017688
42145,Waltham Forest,539949.6,187550.4,51.569463,0.017906
42146,Waltham Forest,539968.2,187487.6,51.568894,0.01815
42147,Waltham Forest,539988.6,187422.4,51.568304,0.018418
42148,Waltham Forest,540000.0,187371.5,51.567843,0.018562
42149,Waltham Forest,540000.1,187371.2,51.567841,0.018563
42150,Waltham Forest,540026.0,187300.0,51.567194,0.018908
42151,Waltham Forest,540028.4,187293.6,51.567136,0.01894
42152,Waltham Forest,540030.4,187287.1,51.567077,0.018967
42153,Waltham Forest,540032.1,187280.5,51.567018,0.018989
42154,Waltham Forest,540033.5,187273.8,51.566957,0.019006
42155,Waltham Forest,540033.7,187272.6,51.566946,0.019008
42156,Waltham Forest,540034.6,187265.9,51.566886,0.019019
42157,Waltham Forest,540035.3,187259.1,51.566825,0.019026
42158,Waltham Forest,540035.5,187252.3,51.566763,0.019026
42159,Waltham Forest,540035.4,187245.4,51.566701,0.019022
42160,Waltham Forest,540034.8,187238.6,51.56664,0.019011
42161,Waltham Forest,540034.3,187235.2,51.56661,0.019002
42162,Waltham Forest,540033.1,187229.4,51.566558,0.018983
42163,Waltham Forest,540031.5,187223.7,51.566507,0.018957
42164,Waltham Forest,540029.6,187218.1,51.566458,0.018928
42165,Waltham Forest,540027.4,187212.5,51.566408,0.018894
42166,Waltham Forest,540025.1,187207.0,51.566359,0.018858
42167,Waltham Forest,540022.7,187201.6,51.566311,0.018822
42168,Waltham Forest,540022.6,187201.2,51.566307,0.01882
42169,Waltham Forest,540018.2,187191.7,51.566223,0.018753
42170,Waltham Forest,540013.8,187183.0,51.566146,0.018686
42171,Waltham Forest,540000.1,187166.5,51.566001,0.018482
42172,Waltham Forest,540000.0,187166.5,51.566001,0.01848
42173,Waltham Forest,539990.4,187155.7,51.565907,0.018338
42174,Waltham Forest,539977.8,187145.3,51.565816,0.018152
42175,Waltham Forest,539965.2,187136.9,51.565744,0.017967
42176,Waltham Forest,539950.4,187129.5,51.565681,0.01775
42177,Waltham Forest,539933.8,187124.5,51.56564,0.017509
42178,Waltham Forest,539910.2,187120.1,51.565607,0.017167
42179,Waltham Forest,539864.2,187119.5,51.565613,0.016504
42180,Waltham Forest,539801.4,187115.9,51.565596,0.015597
42181,Waltham Forest,539720.6,187114.3,51.565601,0.014431
42182,Waltham Forest,539723.4,187071.1,51.565213,0.014454
42183,Waltham Forest,539718.6,187013.9,51.5647,0.014362
42184,Waltham Forest,539716.4,186979.5,51.564391,0.014317
42185,Waltham Forest,539716.0,186924.7,51.563899,0.01429
42186,Waltham Forest,539715.3,186909.5,51.563762,0.014273
42187,Waltham Forest,539713.4,186871.9,51.563425,0.014231
42188,Waltham Forest,539711.8,186822.6,51.562982,0.014188
42189,Waltham Forest,539714.4,186740.4,51.562243,0.014193
42190,Waltham Forest,539715.0,186690.2,51.561792,0.014182
42191,Waltham Forest,539715.0,186689.3,51.561784,0.014182
42192,Waltham Forest,539717.0,186638.2,51.561324,0.01419
42193,Waltham Forest,539739.6,186529.2,51.560339,0.014473
42194,Waltham Forest,539761.9,186429.5,51.559438,0.014755
42195,Waltham Forest,539779.2,186430.0,51.559438,0.015004
42196,Waltham Forest,539805.3,186428.1,51.559414,0.01538
42197,Waltham Forest,539822.2,186425.4,51.559386,0.015622
42198,Waltham Forest,539833.8,186422.5,51.559357,0.015788
42199,Waltham Forest,539845.3,186419.0,51.559323,0.015953
42200,Waltham Forest,539853.9,186415.8,51.559292,0.016075
42201,Waltham Forest,539868.3,186408.9,51.559226,0.01628
42202,Waltham Forest,539890.7,186393.5,51.559082,0.016597
42203,Waltham Forest,539904.1,186383.3,51.558987,0.016786
42204,Waltham Forest,539928.6,186362.7,51.558796,0.017131
42205,Waltham Forest,539972.5,186321.1,51.558411,0.017748
42206,Waltham Forest,539982.1,186307.5,51.558287,0.01788
42207,Waltham Forest,539992.6,186296.6,51.558186,0.018028
42208,Waltham Forest,540000.0,186287.2,51.5581,0.01813
42209,Waltham Forest,540000.1,186287.1,51.558099,0.018132
42210,Waltham Forest,540008.5,186275.8,51.557996,0.018248
42211,Waltham Forest,540037.0,186246.1,51.557722,0.018647
42212,Waltham Forest,540064.4,186214.1,51.557427,0.01903
42213,Waltham Forest,540115.4,186144.8,51.556792,0.019737
42214,Waltham Forest,540139.2,186110.2,51.556475,0.020067
42215,Waltham Forest,540158.9,186087.6,51.556267,0.020342
42216,Waltham Forest,540229.9,185967.6,51.555171,0.021317
42217,Waltham Forest,540224.1,185964.0,51.55514,0.021232
42218,Waltham Forest,540245.7,185935.4,51.554878,0.021532
42219,Waltham Forest,540146.2,185880.6,51.55441,0.020076
42220,Waltham Forest,540095.8,185853.8,51.554182,0.019339
42221,Waltham Forest,540098.8,185844.9,51.554101,0.019379
42222,Waltham Forest,540044.3,185818.9,51.553881,0.018583
42223,Waltham Forest,540000.1,185785.5,51.553592,0.017932
42224,Waltham Forest,540000.0,185785.4,51.553591,0.017931
42225,Waltham Forest,539932.9,185738.1,51.553183,0.016945
42226,Waltham Forest,539916.7,185760.8,51.553391,0.01672
42227,Waltham Forest,539884.9,185741.2,51.553222,0.016254
42228,Waltham Forest,539864.2,185778.0,51.553558,0.01597
42229,Waltham Forest,539844.5,185811.3,51.553862,0.0157
42230,Waltham Forest,539838.9,185820.8,51.553949,0.015623
42231,Waltham Forest,539763.1,185930.6,51.554954,0.014574
42232,Waltham Forest,539718.9,185904.3,51.554729,0.013926
42233,Waltham Forest,539561.6,185809.6,51.553917,0.011621
42234,Waltham Forest,539524.7,185862.1,51.554398,0.01111
42235,Waltham Forest,539424.5,185752.0,51.553433,0.009622
42236,Waltham Forest,539511.2,185623.8,51.55226,0.010821
42237,Waltham Forest,539478.1,185589.0,51.551955,0.01033
42238,Waltham Forest,539462.4,185572.5,51.551811,0.010097
42239,Waltham Forest,539431.4,185546.2,51.551582,0.00964
42240,Waltham Forest,539422.7,185531.0,51.551448,0.009509
42241,Waltham Forest,539418.9,185524.3,51.551389,0.009451
42242,Waltham Forest,539423.3,185507.6,51.551237,0.009508
42243,Waltham Forest,539329.8,185485.7,51.551064,0.008152
42244,Waltham Forest,539298.0,185480.0,51.55102,0.007691
42245,Waltham Forest,539289.1,185478.4,51.551008,0.007562
42246,Waltham Forest,539238.0,185462.4,51.550877,0.006819
42247,Waltham Forest,539166.6,185434.9,51.550647,0.00578
42248,Waltham Forest,539147.4,185435.7,51.550659,0.005503
42249,Waltham Forest,539153.2,185455.4,51.550835,0.005594
42250,Waltham Forest,539160.7,185483.6,51.551087,0.005714
42251,Waltham Forest,539163.5,185500.2,51.551235,0.005761
42252,Waltham Forest,539164.8,185530.7,51.551509,0.005791
42253,Waltham Forest,539165.3,185547.9,51.551663,0.005805
42254,Waltham Forest,539165.2,185548.6,51.551669,0.005804
42255,Waltham Forest,539159.8,185569.8,51.551861,0.005735
42256,Waltham Forest,539126.6,185565.0,51.551826,0.005254
42257,Waltham Forest,539125.0,185564.8,51.551825,0.005231
42258,Waltham Forest,539120.2,185598.9,51.552133,0.005176
42259,Waltham Forest,539104.3,185597.4,51.552123,0.004946
42260,Waltham Forest,539107.6,185571.8,51.551892,0.004983
42261,Waltham Forest,539107.2,185571.8,51.551892,0.004977
42262,Waltham Forest,539028.8,185560.0,51.551806,0.003843
42263,Waltham Forest,539026.2,185574.2,51.551934,0.003811
42264,Waltham Forest,539025.2,185579.6,51.551983,0.003799
42265,Waltham Forest,539008.8,185575.1,51.551946,0.00356
42266,Waltham Forest,538985.9,185568.9,51.551896,0.003228
42267,Waltham Forest,538982.2,185576.4,51.551964,0.003178
42268,Waltham Forest,538975.1,185591.0,51.552097,0.003081
42269,Waltham Forest,538934.6,185579.2,51.552001,0.002493
42270,Waltham Forest,538907.5,185573.3,51.551955,0.0021
42271,Waltham Forest,538850.5,185564.3,51.551888,0.001274
42272,Waltham Forest,538785.0,185552.2,51.551795,0.000326
42273,Waltham Forest,538738.3,185542.5,51.55172,-0.000351
42274,Waltham Forest,538697.0,185529.6,51.551614,-0.000952
42275,Waltham Forest,538685.6,185525.4,51.551579,-0.001118
42276,Waltham Forest,538652.3,185512.9,51.551475,-0.001603
42277,Waltham Forest,538581.6,185480.0,51.551197,-0.002635
42278,Waltham Forest,538511.2,185447.2,51.550919,-0.003662
42279,Waltham Forest,538499.4,185472.4,51.551148,-0.003822
42280,Waltham Forest,538414.3,185430.4,51.550792,-0.005065
42281,Waltham Forest,538370.4,185405.0,51.550574,-0.005708
42282,Waltham Forest,538351.0,185394.8,51.550488,-0.005992
42283,Waltham Forest,538329.7,185384.7,51.550402,-0.006303
42284,Waltham Forest,538282.4,185368.7,51.55027,-0.006991
42285,Waltham Forest,538211.9,185342.2,51.550049,-0.008017
42286,Waltham Forest,538186.7,185331.5,51.549959,-0.008385
42287,Waltham Forest,538175.2,185327.9,51.549929,-0.008552
42288,Waltham Forest,538166.6,185327.2,51.549925,-0.008676
42289,Waltham Forest,538166.0,185327.5,51.549928,-0.008685
42290,Waltham Forest,538161.2,185330.0,51.549952,-0.008753
42291,Waltham Forest,538150.6,185368.9,51.550304,-0.00889
42292,Waltham Forest,538139.4,185403.7,51.550619,-0.009038
42293,Waltham Forest,538131.7,185434.0,51.550893,-0.009137
42294,Waltham Forest,538128.9,185456.4,51.551095,-0.009169
42295,Waltham Forest,538127.7,185475.7,51.551269,-0.009179
42296,Waltham Forest,538127.9,185504.5,51.551528,-0.009164
42297,Waltham Forest,538125.6,185521.5,51.551681,-0.009191
42298,Waltham Forest,538122.6,185534.8,51.551801,-0.009229
42299,Waltham Forest,538104.5,185580.4,51.552216,-0.009472
42300,Waltham Forest,538082.9,185592.3,51.552328,-0.009779
42301,Waltham Forest,538069.8,185600.0,51.5524,-0.009964
42302,Waltham Forest,538051.0,185612.3,51.552515,-0.010231
42303,Waltham Forest,538038.4,185619.1,51.55258,-0.010409
42304,Waltham Forest,538033.9,185620.8,51.552596,-0.010474
42305,Waltham Forest,538025.4,185623.2,51.55262,-0.010595
42306,Waltham Forest,538017.0,185624.0,51.552629,-0.010716
42307,Waltham Forest,538009.0,185623.6,51.552627,-0.010831
42308,Waltham Forest,538005.0,185622.9,51.552622,-0.010889
42309,Waltham Forest,537989.3,185613.6,51.552542,-0.011119
42310,Waltham Forest,537941.3,185589.3,51.552336,-0.011821
42311,Waltham Forest,537864.6,185560.5,51.552095,-0.012938
42312,Waltham Forest,537850.1,185556.0,51.552059,-0.013148
42313,Waltham Forest,537835.0,185551.6,51.552023,-0.013368
42314,Waltham Forest,537816.5,185546.8,51.551984,-0.013636
42315,Waltham Forest,537764.9,185533.4,51.551876,-0.014385
42316,Waltham Forest,537674.3,185512.9,51.551714,-0.015699
42317,Waltham Forest,537587.9,185495.5,51.551579,-0.016951
42318,Waltham Forest,537587.2,185480.0,51.55144,-0.016967
42319,Waltham Forest,537587.1,185476.0,51.551404,-0.01697
42320,Waltham Forest,537575.6,185473.6,51.551385,-0.017137
42321,Waltham Forest,537574.8,185480.0,51.551443,-0.017146
42322,Waltham Forest,537572.9,185494.7,51.551575,-0.017168
42323,Waltham Forest,537572.7,185496.6,51.551592,-0.01717
42324,Waltham Forest,537571.0,185509.5,51.551709,-0.017189
42325,Waltham Forest,537560.8,185584.7,51.552387,-0.017307
42326,Waltham Forest,537544.1,185696.1,51.553392,-0.017504
42327,Waltham Forest,537531.2,185732.9,51.553726,-0.017676
42328,Waltham Forest,537521.9,185759.1,51.553964,-0.0178
42329,Waltham Forest,537510.7,185786.3,51.554211,-0.01795
42330,Waltham Forest,537502.4,185772.2,51.554086,-0.018076
42331,Waltham Forest,537471.7,185892.6,51.555175,-0.018471
42332,Waltham Forest,537446.5,185910.2,51.55534,-0.018828
42333,Waltham Forest,537423.0,185926.5,51.555492,-0.01916
42334,Waltham Forest,537308.8,186006.5,51.556239,-0.020775
42335,Waltham Forest,537226.9,186062.0,51.556757,-0.021934
42336,Waltham Forest,537182.8,186093.6,51.557052,-0.022557
42337,Waltham Forest,537149.1,186117.0,51.55727,-0.023034
42338,Waltham Forest,537144.9,186117.8,51.557279,-0.023094
42339,Waltham Forest,537112.9,186122.9,51.557332,-0.023554
42340,Waltham Forest,537087.4,186126.2,51.557368,-0.02392
42341,Waltham Forest,537084.0,186126.6,51.557372,-0.023969
42342,Waltham Forest,537082.3,186154.0,51.557619,-0.023983
42343,Waltham Forest,537075.2,186188.1,51.557927,-0.024072
42344,Waltham Forest,537064.9,186229.0,51.558297,-0.024204
42345,Waltham Forest,537059.2,186249.8,51.558486,-0.024278
42346,Waltham Forest,537051.8,186268.6,51.558656,-0.024378
42347,Waltham Forest,537046.7,186278.7,51.558748,-0.024447
42348,Waltham Forest,537039.5,186292.9,51.558878,-0.024545
42349,Waltham Forest,537031.5,186304.3,51.558982,-0.024656
42350,Waltham Forest,537024.1,186314.1,51.559072,-0.024759
42351,Waltham Forest,537010.4,186332.2,51.559238,-0.02495
42352,Waltham Forest,536996.8,186349.5,51.559397,-0.025139
42353,Waltham Forest,536968.5,186381.6,51.559692,-0.025534
42354,Waltham Forest,536943.1,186406.6,51.559923,-0.025891
42355,Waltham Forest,536921.2,186421.8,51.560065,-0.026201
42356,Waltham Forest,536909.1,186430.1,51.560142,-0.026372
42357,Waltham Forest,536899.6,186436.6,51.560203,-0.026506
42358,Waltham Forest,536875.1,186454.2,51.560367,-0.026853
42359,Waltham Forest,536827.1,186487.3,51.560676,-0.027532
42360,Waltham Forest,536801.8,186501.3,51.560808,-0.027891
42361,Waltham Forest,536785.1,186512.0,51.560908,-0.028128
42362,Waltham Forest,536755.2,186529.4,51.561072,-0.028552
42363,Waltham Forest,536711.7,186551.8,51.561284,-0.02917
42364,Waltham Forest,536697.3,186555.8,51.561323,-0.029377
42365,Waltham Forest,536682.5,186557.1,51.561338,-0.029589
42366,Waltham Forest,536673.4,186558.0,51.561349,-0.02972
42367,Waltham Forest,536670.9,186558.5,51.561354,-0.029756
42368,Waltham Forest,536668.3,186558.9,51.561358,-0.029793
42369,Waltham Forest,536650.6,186559.1,51.561364,-0.030049
42370,Waltham Forest,536646.4,186558.6,51.561361,-0.030109
42371,Waltham Forest,536645.8,186558.5,51.56136,-0.030118
42372,Waltham Forest,536642.2,186557.9,51.561355,-0.03017
42373,Waltham Forest,536638.0,186557.2,51.56135,-0.030231
42374,Waltham Forest,536633.8,186556.4,51.561344,-0.030292
42375,Waltham Forest,536633.1,186556.2,51.561342,-0.030302
42376,Waltham Forest,536628.8,186555.3,51.561335,-0.030364
42377,Waltham Forest,536624.6,186554.3,51.561327,-0.030425
42378,Waltham Forest,536620.4,186553.1,51.561317,-0.030486
42379,Waltham Forest,536616.3,186551.8,51.561307,-0.030546
42380,Waltham Forest,536612.2,186550.4,51.561295,-0.030606
42381,Waltham Forest,536608.1,186548.9,51.561283,-0.030665
42382,Waltham Forest,536604.1,186547.3,51.561269,-0.030724
42383,Waltham Forest,536600.1,186545.6,51.561255,-0.030782
42384,Waltham Forest,536596.2,186543.7,51.561239,-0.030839
42385,Waltham Forest,536593.9,186542.6,51.561229,-0.030872
42386,Waltham Forest,536590.1,186540.6,51.561212,-0.030928
42387,Waltham Forest,536586.3,186538.5,51.561194,-0.030984
42388,Waltham Forest,536582.5,186536.3,51.561176,-0.031039
42389,Waltham Forest,536578.8,186534.0,51.561156,-0.031093
42390,Waltham Forest,536575.2,186531.6,51.561135,-0.031146
42391,Waltham Forest,536571.7,186529.0,51.561113,-0.031198
42392,Waltham Forest,536538.1,186506.3,51.560917,-0.031691
42393,Waltham Forest,536504.8,186488.3,51.560763,-0.032178
42394,Waltham Forest,536477.9,186478.1,51.560678,-0.03257
42395,Waltham Forest,536456.9,186472.1,51.560629,-0.032875
42396,Waltham Forest,536426.9,186470.4,51.560621,-0.033308
42397,Waltham Forest,536412.4,186472.1,51.56064,-0.033516
42398,Waltham Forest,536401.6,186474.8,51.560667,-0.033671
42399,Waltham Forest,536387.1,186480.3,51.56072,-0.033878
42400,Waltham Forest,536359.7,186496.0,51.560867,-0.034267
42401,Waltham Forest,536327.1,186517.8,51.561071,-0.034728
42402,Waltham Forest,536314.4,186527.1,51.561158,-0.034908
42403,Waltham Forest,536306.0,186532.3,51.561206,-0.035027
42404,Waltham Forest,536289.4,186540.0,51.56128,-0.035263
42405,Waltham Forest,536236.8,186558.0,51.561454,-0.036015
42406,Waltham Forest,536208.8,186562.8,51.561504,-0.036417
42407,Waltham Forest,536195.5,186563.3,51.561512,-0.036608
42408,Waltham Forest,536189.7,186562.8,51.561509,-0.036692
42409,Waltham Forest,536181.2,186561.4,51.561498,-0.036815
42410,Waltham Forest,536170.9,186558.9,51.561478,-0.036964
42411,Waltham Forest,536162.5,186556.2,51.561456,-0.037087
42412,Waltham Forest,536151.9,186551.9,51.56142,-0.037241
42413,Waltham Forest,536121.7,186534.2,51.561268,-0.037683
42414,Waltham Forest,536103.4,186527.9,51.561216,-0.03795
42415,Waltham Forest,536090.4,186524.7,51.56119,-0.038138
42416,Waltham Forest,536074.6,186521.8,51.561168,-0.038367
42417,Waltham Forest,536066.4,186520.9,51.561162,-0.038486
42418,Waltham Forest,536049.7,186520.9,51.561166,-0.038727
42419,Waltham Forest,536042.0,186520.1,51.561161,-0.038838
42420,Waltham Forest,536031.9,186521.3,51.561174,-0.038983
42421,Waltham Forest,536023.0,186527.1,51.561228,-0.039109
42422,Waltham Forest,536014.1,186536.4,51.561314,-0.039234
42423,Waltham Forest,536004.0,186547.3,51.561414,-0.039375
42424,Waltham Forest,535979.1,186570.2,51.561626,-0.039725
42425,Waltham Forest,535966.0,186579.5,51.561713,-0.039911
42426,Waltham Forest,535954.3,186586.5,51.561778,-0.040077
42427,Waltham Forest,535946.3,186587.3,51.561787,-0.040192
42428,Waltham Forest,535937.8,186586.2,51.56178,-0.040315
42429,Waltham Forest,535926.6,186584.1,51.561763,-0.040477
42430,Waltham Forest,535917.4,186581.6,51.561743,-0.04061
42431,Waltham Forest,535908.4,186578.4,51.561717,-0.040741
42432,Waltham Forest,535885.3,186566.3,51.561613,-0.041079
42433,Waltham Forest,535841.8,186546.1,51.561442,-0.041714
42434,Waltham Forest,535829.8,186542.6,51.561414,-0.041888
42435,Waltham Forest,535808.8,186538.4,51.561381,-0.042193
42436,Waltham Forest,535795.2,186536.4,51.561366,-0.04239
42437,Waltham Forest,535784.8,186537.6,51.56138,-0.042539
42438,Waltham Forest,535772.7,186541.5,51.561418,-0.042712
42439,Waltham Forest,535767.0,186543.6,51.561438,-0.042793
42440,Waltham Forest,535726.3,186560.7,51.561601,-0.043374
42441,Waltham Forest,535700.9,186573.1,51.561719,-0.043735
42442,Waltham Forest,535672.4,186574.3,51.561737,-0.044145
42443,Waltham Forest,535657.3,186571.4,51.561714,-0.044364
42444,Waltham Forest,535649.7,186569.9,51.561702,-0.044474
42445,Waltham Forest,535631.3,186568.0,51.56169,-0.04474
42446,Waltham Forest,535605.9,186574.9,51.561758,-0.045104
42447,Waltham Forest,535588.0,186593.8,51.561932,-0.045355
42448,Waltham Forest,535562.8,186626.5,51.562232,-0.045706
42449,Waltham Forest,535561.3,186628.5,51.56225,-0.045726
42450,Waltham Forest,535537.7,186634.7,51.562312,-0.046064
42451,Waltham Forest,535502.5,186642.0,51.562386,-0.046569
42452,Waltham Forest,535501.7,186642.3,51.562389,-0.04658
42453,Waltham Forest,535499.1,186643.0,51.562395,-0.046618
42454,Waltham Forest,535496.4,186643.8,51.562403,-0.046656
42455,Waltham Forest,535493.8,186644.7,51.562412,-0.046693
42456,Waltham Forest,535491.3,186645.7,51.562422,-0.046729
42457,Waltham Forest,535488.7,186646.8,51.562432,-0.046766
42458,Waltham Forest,535486.2,186647.9,51.562443,-0.046802
42459,Waltham Forest,535483.8,186649.1,51.562454,-0.046836
42460,Waltham Forest,535481.3,186650.4,51.562466,-0.046871
42461,Waltham Forest,535479.0,186651.8,51.562479,-0.046904
42462,Waltham Forest,535478.3,186652.2,51.562483,-0.046914
42463,Waltham Forest,535476.6,186653.2,51.562493,-0.046938
42464,Waltham Forest,535475.0,186654.2,51.562502,-0.046961
42465,Waltham Forest,535473.4,186655.2,51.562511,-0.046983
42466,Waltham Forest,535471.8,186656.3,51.562522,-0.047006
42467,Waltham Forest,535470.2,186657.4,51.562532,-0.047029
42468,Waltham Forest,535468.6,186658.6,51.562543,-0.047051
42469,Waltham Forest,535467.1,186659.8,51.562554,-0.047072
42470,Waltham Forest,535465.7,186661.0,51.562565,-0.047092
42471,Waltham Forest,535464.2,186662.3,51.562577,-0.047113
42472,Waltham Forest,535462.8,186663.6,51.562589,-0.047133
42473,Waltham Forest,535461.5,186664.9,51.562601,-0.047151
42474,Waltham Forest,535460.3,186666.4,51.562615,-0.047168
42475,Waltham Forest,535459.0,186667.9,51.562629,-0.047186
